test_time_second,voltage_volt,current_ampere,cycle_count,step_index,power_watt,temperature_t1_celsius,temperature_t2_celsius,temperature_t3_celsius
49155.630,3.7200,-0.6538,1,4,-2.4320,26.8,26.6,26.9
49165.630,3.7199,-0.6537,1,4,-2.4318,26.6,26.6,26.7
49175.630,3.7198,-0.6538,1,4,-2.4319,26.6,26.6,26.7
49185.630,3.7196,-0.6537,1,4,-2.4317,26.6,26.6,26.9
49195.630,3.7195,-0.6538,1,4,-2.4316,26.6,26.6,26.7
49205.630,3.7193,-0.6537,1,4,-2.4314,26.6,26.6,26.9
49215.630,3.7192,-0.6538,1,4,-2.4315,26.6,26.6,26.9
49225.630,3.7191,-0.6537,1,4,-2.4313,26.8,26.6,26.9
49235.630,3.7190,-0.6538,1,4,-2.4314,26.6,26.6,26.9
49245.630,3.7188,-0.6538,1,4,-2.4312,26.6,26.6,26.7
49255.630,3.7187,-0.6537,1,4,-2.4310,26.8,26.6,26.9
49265.630,3.7185,-0.6538,1,4,-2.4311,26.6,26.6,26.7
49275.630,3.7184,-0.6538,1,4,-2.4310,26.6,26.6,26.7
49285.630,3.7183,-0.6538,1,4,-2.4310,26.6,26.6,26.7
49295.630,3.7182,-0.6538,1,4,-2.4308,26.8,26.6,26.7
49305.630,3.7181,-0.6537,1,4,-2.4307,26.6,26.6,26.7
49315.630,3.7179,-0.6538,1,4,-2.4307,26.6,26.6,26.7
49325.630,3.7178,-0.6537,1,4,-2.4305,26.6,26.6,26.9
49335.630,3.7176,-0.6538,1,4,-2.4306,26.8,26.6,26.7
49345.630,3.7175,-0.6538,1,4,-2.4304,26.8,26.6,26.7
49355.630,3.7174,-0.6537,1,4,-2.4301,26.6,26.6,26.7
49365.630,3.7173,-0.6537,1,4,-2.4300,26.6,26.6,26.9
49375.630,3.7171,-0.6538,1,4,-2.4302,26.6,26.6,26.9
49385.630,3.7170,-0.6538,1,4,-2.4300,26.8,26.6,26.7
49395.630,3.7169,-0.6538,1,4,-2.4300,26.6,26.6,26.9
49405.630,3.7168,-0.6538,1,4,-2.4299,26.8,26.6,26.7
49415.630,3.7166,-0.6538,1,4,-2.4298,26.8,26.6,26.9
49425.630,3.7165,-0.6538,1,4,-2.4298,26.6,26.8,26.9
49435.630,3.7164,-0.6538,1,4,-2.4297,26.6,26.8,26.9
49445.630,3.7162,-0.6538,1,4,-2.4297,26.8,26.6,26.7
49455.630,3.7161,-0.6538,1,4,-2.4296,26.6,26.6,26.7
49465.630,3.7160,-0.6538,1,4,-2.4295,26.8,26.6,26.9
49475.630,3.7159,-0.6538,1,4,-2.4295,26.8,26.6,26.9
49485.630,3.7157,-0.6538,1,4,-2.4293,26.8,26.6,26.9
49495.630,3.7156,-0.6538,1,4,-2.4292,26.8,26.6,26.8
49505.630,3.7155,-0.6537,1,4,-2.4289,26.8,26.6,26.8
49515.630,3.7154,-0.6538,1,4,-2.4291,26.8,26.8,26.8
49525.630,3.7152,-0.6538,1,4,-2.4288,26.8,26.8,26.8
49535.630,3.7151,-0.6538,1,4,-2.4287,26.6,26.6,26.8
49545.630,3.7150,-0.6537,1,4,-2.4286,26.8,26.6,26.8
49555.630,3.7149,-0.6538,1,4,-2.4286,26.8,26.6,26.8
49565.630,3.7147,-0.6538,1,4,-2.4286,26.8,26.8,26.8
49575.630,3.7147,-0.6538,1,4,-2.4286,26.7,26.8,26.8
49585.630,3.7145,-0.6537,1,4,-2.4282,26.7,26.7,26.8
49595.630,3.7144,-0.6537,1,4,-2.4283,26.7,26.5,26.8
49605.630,3.7143,-0.6538,1,4,-2.4282,26.5,26.5,26.8
49615.630,3.7141,-0.6538,1,4,-2.4282,26.7,26.7,26.8
49625.630,3.7140,-0.6538,1,4,-2.4280,26.7,26.5,26.8
49635.630,3.7139,-0.6538,1,4,-2.4280,26.6,26.6,26.8
49645.630,3.7138,-0.6538,1,4,-2.4282,26.8,26.8,26.8
49655.630,3.7137,-0.6538,1,4,-2.4281,26.6,26.6,26.8
49665.630,3.7136,-0.6538,1,4,-2.4278,26.6,26.6,26.8
49675.630,3.7134,-0.6538,1,4,-2.4279,26.8,26.6,26.8
49685.630,3.7133,-0.6537,1,4,-2.4275,26.6,26.8,26.8
49695.630,3.7132,-0.6538,1,4,-2.4276,26.8,26.8,26.8
49705.630,3.7131,-0.6538,1,4,-2.4275,26.8,26.8,26.8
49715.630,3.7130,-0.6538,1,4,-2.4274,26.8,26.8,26.8
49725.630,3.7128,-0.6537,1,4,-2.4271,26.6,26.8,26.8
49735.630,3.7127,-0.6538,1,4,-2.4273,26.8,26.8,26.8
49745.630,3.7126,-0.6538,1,4,-2.4271,26.6,26.6,26.8
49755.630,3.7125,-0.6538,1,4,-2.4273,26.8,26.8,26.8
49765.630,3.7123,-0.6538,1,4,-2.4270,26.6,26.6,26.8
49775.630,3.7122,-0.6538,1,4,-2.4271,26.5,26.5,26.6
49785.630,3.7121,-0.6538,1,4,-2.4269,26.8,26.6,26.6
49795.630,3.7120,-0.6538,1,4,-2.4268,26.5,26.6,26.8
49805.630,3.7119,-0.6537,1,4,-2.4266,26.7,26.8,26.8
49815.630,3.7118,-0.6538,1,4,-2.4267,26.7,26.6,26.8
49825.630,3.7116,-0.6538,1,4,-2.4265,26.7,26.7,26.8
49835.630,3.7115,-0.6538,1,4,-2.4264,26.7,26.7,26.8
49845.630,3.7114,-0.6538,1,4,-2.4264,26.7,26.5,26.8
49855.630,3.7113,-0.6538,1,4,-2.4264,26.5,26.7,26.8
49865.630,3.7112,-0.6537,1,4,-2.4260,26.5,26.7,26.8
49875.630,3.7111,-0.6538,1,4,-2.4262,26.7,26.7,26.8
49885.630,3.7109,-0.6538,1,4,-2.4261,26.7,26.7,26.8
49895.630,3.7108,-0.6538,1,4,-2.4262,26.7,26.7,26.8
49905.630,3.7107,-0.6537,1,4,-2.4258,26.7,26.7,26.8
49915.630,3.7106,-0.6538,1,4,-2.4258,26.7,26.5,26.8
49925.630,3.7104,-0.6538,1,4,-2.4257,26.7,26.5,26.8
49935.630,3.7103,-0.6538,1,4,-2.4256,26.7,26.7,26.8
49945.630,3.7102,-0.6538,1,4,-2.4255,26.5,26.5,26.8
49955.630,3.7101,-0.6538,1,4,-2.4255,26.5,26.7,26.8
49965.630,3.7099,-0.6538,1,4,-2.4254,26.6,26.7,26.8
49975.630,3.7099,-0.6538,1,4,-2.4254,26.6,26.6,26.8
49985.630,3.7097,-0.6538,1,4,-2.4255,26.8,26.8,26.8
49995.630,3.7096,-0.6538,1,4,-2.4254,26.7,26.6,26.6
50005.630,3.7095,-0.6538,1,4,-2.4251,26.6,26.6,26.8
50015.630,3.7093,-0.6537,1,4,-2.4249,26.5,26.7,26.8
50025.630,3.7092,-0.6538,1,4,-2.4249,26.7,26.7,26.8
50035.630,3.7091,-0.6538,1,4,-2.4249,26.7,26.5,26.8
50045.630,3.7090,-0.6537,1,4,-2.4247,26.7,26.7,26.8
50055.630,3.7088,-0.6537,1,4,-2.4246,26.7,26.7,26.8
50065.630,3.7087,-0.6538,1,4,-2.4246,26.7,26.7,26.8
50075.630,3.7086,-0.6537,1,4,-2.4243,26.7,26.7,26.8
50085.630,3.7085,-0.6538,1,4,-2.4245,26.7,26.7,26.8
50095.630,3.7083,-0.6538,1,4,-2.4245,26.7,26.7,26.8
50105.630,3.7082,-0.6538,1,4,-2.4242,26.5,26.7,26.8
50115.630,3.7081,-0.6538,1,4,-2.4243,26.7,26.7,26.8
50125.630,3.7079,-0.6538,1,4,-2.4240,26.7,26.7,26.8
50135.630,3.7078,-0.6537,1,4,-2.4238,26.7,26.7,26.8
50145.630,3.7077,-0.6538,1,4,-2.4242,26.7,26.7,26.8
50155.630,3.7076,-0.6537,1,4,-2.4238,26.7,26.7,26.8
50165.630,3.7074,-0.6538,1,4,-2.4238,26.7,26.7,26.8
50175.630,3.7073,-0.6537,1,4,-2.4236,26.7,26.7,26.8
50185.630,3.7072,-0.6538,1,4,-2.4238,26.7,26.7,26.8
50195.630,3.7070,-0.6538,1,4,-2.4236,26.7,26.7,26.8
50205.630,3.7069,-0.6538,1,4,-2.4236,26.7,26.7,26.8
50215.630,3.7067,-0.6538,1,4,-2.4234,26.7,26.7,26.8
50225.630,3.7066,-0.6538,1,4,-2.4235,26.7,26.7,26.7
50235.630,3.7065,-0.6538,1,4,-2.4232,26.7,26.7,26.7
50245.630,3.7064,-0.6538,1,4,-2.4232,26.7,26.7,26.8
50255.630,3.7062,-0.6538,1,4,-2.4230,26.7,26.7,26.7
50265.630,3.7060,-0.6538,1,4,-2.4230,26.7,26.7,26.8
50275.630,3.7059,-0.6538,1,4,-2.4228,26.7,26.7,26.8
50285.630,3.7058,-0.6537,1,4,-2.4226,26.7,26.7,26.8
50295.630,3.7056,-0.6538,1,4,-2.4225,26.7,26.7,26.7
50305.630,3.7055,-0.6538,1,4,-2.4225,26.7,26.7,26.8
50315.630,3.7053,-0.6538,1,4,-2.4225,26.7,26.7,26.7
50325.630,3.7052,-0.6538,1,4,-2.4225,26.7,26.7,26.7
50335.630,3.7051,-0.6537,1,4,-2.4221,26.7,26.7,26.8
50345.630,3.7049,-0.6538,1,4,-2.4223,26.7,26.7,26.7
50355.630,3.7048,-0.6537,1,4,-2.4220,26.7,26.7,26.7
50365.630,3.7046,-0.6538,1,4,-2.4220,26.7,26.7,26.7
50375.630,3.7045,-0.6538,1,4,-2.4219,26.7,26.7,26.7
50385.630,3.7043,-0.6538,1,4,-2.4218,26.7,26.7,26.7
50395.630,3.7042,-0.6538,1,4,-2.4216,26.7,26.7,26.7
50405.630,3.7040,-0.6538,1,4,-2.4215,26.7,26.7,26.7
50415.630,3.7039,-0.6538,1,4,-2.4216,26.7,26.7,26.7
50425.630,3.7037,-0.6537,1,4,-2.4211,26.7,26.7,26.7
50435.630,3.7035,-0.6538,1,4,-2.4213,26.7,26.7,26.7
50445.630,3.7034,-0.6538,1,4,-2.4211,26.7,26.7,26.7
50455.630,3.7032,-0.6537,1,4,-2.4208,26.7,26.7,26.8
50465.630,3.7031,-0.6538,1,4,-2.4209,26.7,26.7,26.7
50475.630,3.7029,-0.6538,1,4,-2.4209,26.7,26.7,26.8
50485.630,3.7028,-0.6538,1,4,-2.4209,26.7,26.7,26.8
50495.630,3.7026,-0.6538,1,4,-2.4206,26.7,26.7,26.7
50505.630,3.7024,-0.6538,1,4,-2.4207,26.7,26.5,26.8
50515.630,3.7022,-0.6538,1,4,-2.4206,26.7,26.7,26.8
50525.630,3.7021,-0.6538,1,4,-2.4204,26.7,26.7,26.8
50535.630,3.7019,-0.6538,1,4,-2.4204,26.7,26.7,26.8
50545.630,3.7017,-0.6538,1,4,-2.4203,26.7,26.7,26.8
50555.630,3.7016,-0.6537,1,4,-2.4198,26.7,26.7,26.8
50565.630,3.7014,-0.6537,1,4,-2.4198,26.7,26.5,26.8
50575.630,3.7012,-0.6538,1,4,-2.4197,26.5,26.7,26.8
50585.630,3.7010,-0.6538,1,4,-2.4196,26.7,26.7,26.8
50595.630,3.7009,-0.6538,1,4,-2.4196,26.7,26.7,26.8
50605.630,3.7007,-0.6538,1,4,-2.4194,26.7,26.7,26.8
50615.630,3.7005,-0.6538,1,4,-2.4193,26.7,26.7,26.8
50625.630,3.7003,-0.6537,1,4,-2.4190,26.7,26.7,26.8
50635.630,3.7001,-0.6537,1,4,-2.4189,26.7,26.7,26.8
50645.630,3.6999,-0.6537,1,4,-2.4187,26.7,26.5,26.8
50655.630,3.6997,-0.6537,1,4,-2.4186,26.7,26.7,26.8
50665.630,3.6995,-0.6537,1,4,-2.4184,26.7,26.7,26.8
50675.630,3.6994,-0.6537,1,4,-2.4184,26.7,26.7,26.8
50685.630,3.6992,-0.6538,1,4,-2.4184,26.7,26.7,26.8
50695.630,3.6990,-0.6537,1,4,-2.4182,26.7,26.7,26.8
50705.630,3.6988,-0.6537,1,4,-2.4178,26.7,26.7,26.8
50715.630,3.6986,-0.6537,1,4,-2.4177,26.5,26.7,26.8
50725.630,3.6983,-0.6537,1,4,-2.4175,26.7,26.7,26.8
50735.630,3.6982,-0.6537,1,4,-2.4176,26.7,26.7,26.8
50745.630,3.6979,-0.6538,1,4,-2.4176,26.7,26.7,26.8
50755.630,3.6977,-0.6537,1,4,-2.4172,26.7,26.7,26.8
50765.630,3.6975,-0.6537,1,4,-2.4170,26.7,26.7,26.8
50775.630,3.6973,-0.6537,1,4,-2.4168,26.7,26.7,26.8
50785.630,3.6971,-0.6537,1,4,-2.4168,26.7,26.7,26.8
50795.630,3.6969,-0.6537,1,4,-2.4166,26.5,26.7,26.8
50805.630,3.6967,-0.6537,1,4,-2.4167,26.7,26.7,26.8
50815.630,3.6965,-0.6537,1,4,-2.4164,26.7,26.7,26.6
50825.630,3.6963,-0.6537,1,4,-2.4163,26.7,26.7,26.8
50835.630,3.6960,-0.6537,1,4,-2.4160,26.7,26.7,26.8
50845.630,3.6958,-0.6538,1,4,-2.4162,26.5,26.7,26.8
50855.630,3.6956,-0.6537,1,4,-2.4159,26.7,26.7,26.8
50865.630,3.6954,-0.6537,1,4,-2.4158,26.7,26.7,26.8
50875.630,3.6951,-0.6538,1,4,-2.4157,26.7,26.5,26.8
50885.630,3.6949,-0.6538,1,4,-2.4158,26.7,26.7,26.8
50895.630,3.6947,-0.6537,1,4,-2.4153,26.7,26.7,26.8
50905.630,3.6945,-0.6538,1,4,-2.4155,26.7,26.7,26.8
50915.630,3.6943,-0.6537,1,4,-2.4148,26.7,26.7,26.8
50925.630,3.6940,-0.6537,1,4,-2.4148,26.7,26.7,26.8
50935.630,3.6938,-0.6537,1,4,-2.4146,26.7,26.7,26.8
50945.630,3.6936,-0.6538,1,4,-2.4147,26.7,26.7,26.8
50955.630,3.6933,-0.6537,1,4,-2.4143,26.7,26.7,26.8
50965.630,3.6931,-0.6537,1,4,-2.4142,26.7,26.7,26.7
50975.630,3.6929,-0.6537,1,4,-2.4140,26.7,26.7,26.8
50985.630,3.6926,-0.6537,1,4,-2.4140,26.7,26.7,26.8
50995.630,3.6924,-0.6538,1,4,-2.4141,26.7,26.7,26.7
51005.630,3.6922,-0.6538,1,4,-2.4138,26.7,26.7,26.8
51015.630,3.6920,-0.6537,1,4,-2.4135,26.7,26.7,26.8
51025.630,3.6918,-0.6537,1,4,-2.4133,26.7,26.7,26.7
51035.630,3.6916,-0.6537,1,4,-2.4132,26.7,26.7,26.7
51045.630,3.6913,-0.6537,1,4,-2.4130,26.7,26.7,26.7
51055.630,3.6912,-0.6537,1,4,-2.4128,26.7,26.6,26.7
51065.630,3.6910,-0.6538,1,4,-2.4130,26.6,26.6,26.7
51075.630,3.6908,-0.6537,1,4,-2.4127,26.6,26.6,26.7
51085.630,3.6905,-0.6538,1,4,-2.4128,26.6,26.6,26.7
51095.630,3.6904,-0.6538,1,4,-2.4126,26.6,26.6,26.7
51105.630,3.6902,-0.6537,1,4,-2.4123,26.6,26.6,26.7
51115.630,3.6900,-0.6538,1,4,-2.4124,26.6,26.6,26.7
51125.630,3.6898,-0.6538,1,4,-2.4122,26.6,26.6,26.7
51135.630,3.6897,-0.6537,1,4,-2.4121,26.6,26.6,26.7
51145.630,3.6895,-0.6537,1,4,-2.4119,26.6,26.6,26.7
51155.630,3.6894,-0.6538,1,4,-2.4121,26.6,26.6,26.7
51165.630,3.6892,-0.6538,1,4,-2.4118,26.6,26.6,26.9
51175.630,3.6891,-0.6537,1,4,-2.4116,26.6,26.6,26.9
51185.630,3.6889,-0.6538,1,4,-2.4116,26.6,26.6,26.7
51195.630,3.6888,-0.6538,1,4,-2.4116,26.6,26.6,26.7
51205.630,3.6887,-0.6538,1,4,-2.4115,26.6,26.6,26.7
51215.630,3.6885,-0.6538,1,4,-2.4115,26.6,26.6,26.7
51225.630,3.6884,-0.6537,1,4,-2.4111,26.6,26.6,26.7
51235.630,3.6883,-0.6537,1,4,-2.4112,26.6,26.6,26.7
51245.630,3.6882,-0.6538,1,4,-2.4112,26.6,26.6,26.7
51255.630,3.6881,-0.6537,1,4,-2.4109,26.6,26.6,26.7
51265.630,3.6880,-0.6537,1,4,-2.4108,26.6,26.6,26.7
51275.630,3.6879,-0.6537,1,4,-2.4108,26.6,26.6,26.7
51285.630,3.6878,-0.6537,1,4,-2.4108,26.6,26.6,26.7
51295.630,3.6877,-0.6538,1,4,-2.4108,26.6,26.6,26.7
51305.630,3.6876,-0.6537,1,4,-2.4106,26.6,26.6,26.7
51315.630,3.6875,-0.6538,1,4,-2.4107,26.6,26.6,26.7
51325.630,3.6875,-0.6537,1,4,-2.4104,26.6,26.6,26.7
51335.630,3.6873,-0.6538,1,4,-2.4108,26.6,26.6,26.7
51345.630,3.6873,-0.6538,1,4,-2.4108,26.6,26.6,26.7
51355.630,3.6872,-0.6536,1,4,-2.4100,26.6,26.6,26.7
51365.630,3.6871,-0.6537,1,4,-2.4103,26.6,26.6,26.7
51375.630,3.6871,-0.6537,1,4,-2.4104,26.6,26.6,26.7
51385.630,3.6870,-0.6537,1,4,-2.4102,26.6,26.6,26.7
51395.630,3.6869,-0.6538,1,4,-2.4103,26.6,26.6,26.9
51405.630,3.6869,-0.6537,1,4,-2.4100,26.6,26.6,26.7
51415.630,3.6868,-0.6538,1,4,-2.4103,26.7,26.7,26.7
51425.630,3.6867,-0.6537,1,4,-2.4100,26.7,26.7,26.7
51435.630,3.6867,-0.6537,1,4,-2.4100,26.7,26.7,26.7
51445.630,3.6866,-0.6537,1,4,-2.4099,26.5,26.6,26.7
51455.630,3.6865,-0.6537,1,4,-2.4098,26.6,26.6,26.7
51465.630,3.6865,-0.6538,1,4,-2.4101,26.7,26.7,26.7
51475.630,3.6864,-0.6537,1,4,-2.4098,26.7,26.7,26.7
51485.630,3.6864,-0.6538,1,4,-2.4101,26.7,26.7,26.7
51495.630,3.6863,-0.6537,1,4,-2.4098,26.7,26.7,26.7
51505.630,3.6862,-0.6537,1,4,-2.4097,26.7,26.7,26.7
51515.630,3.6862,-0.6537,1,4,-2.4098,26.7,26.7,26.7
51525.630,3.6861,-0.6537,1,4,-2.4095,26.7,26.7,26.7
51535.630,3.6861,-0.6537,1,4,-2.4097,26.7,26.7,26.7
51545.630,3.6860,-0.6537,1,4,-2.4096,26.7,26.7,26.7
51555.630,3.6860,-0.6537,1,4,-2.4096,26.7,26.7,26.7
51565.630,3.6860,-0.6538,1,4,-2.4098,26.7,26.6,26.7
51575.630,3.6859,-0.6538,1,4,-2.4097,26.7,26.7,26.7
51585.630,3.6859,-0.6537,1,4,-2.4096,26.5,26.7,26.7
51595.630,3.6858,-0.6537,1,4,-2.4095,26.7,26.7,26.7
51605.630,3.6858,-0.6538,1,4,-2.4097,26.7,26.7,26.7
51615.630,3.6857,-0.6537,1,4,-2.4093,26.7,26.7,26.7
51625.630,3.6857,-0.6538,1,4,-2.4095,26.7,26.7,26.7
51635.630,3.6856,-0.6538,1,4,-2.4095,26.7,26.7,26.7
51645.630,3.6856,-0.6537,1,4,-2.4092,26.7,26.7,26.7
51655.630,3.6855,-0.6538,1,4,-2.4096,26.7,26.5,26.7
51665.630,3.6854,-0.6537,1,4,-2.4093,26.7,26.7,26.7
51675.630,3.6854,-0.6538,1,4,-2.4094,26.7,26.7,26.7
51685.630,3.6854,-0.6537,1,4,-2.4093,26.7,26.7,26.7
51695.630,3.6853,-0.6537,1,4,-2.4091,26.7,26.7,26.7
51705.630,3.6853,-0.6537,1,4,-2.4090,26.7,26.7,26.7
51715.630,3.6853,-0.6538,1,4,-2.4093,26.7,26.7,26.7
51725.630,3.6852,-0.6537,1,4,-2.4092,26.9,26.7,26.7
51735.630,3.6852,-0.6538,1,4,-2.4093,26.7,26.7,26.7
51745.630,3.6851,-0.6538,1,4,-2.4092,26.7,26.7,26.7
51755.630,3.6851,-0.6537,1,4,-2.4091,26.7,26.7,26.7
51765.630,3.6850,-0.6538,1,4,-2.4091,26.7,26.7,26.7
51775.630,3.6850,-0.6538,1,4,-2.4091,26.7,26.7,26.7
51785.630,3.6850,-0.6538,1,4,-2.4091,26.7,26.5,26.7
51795.630,3.6849,-0.6538,1,4,-2.4092,26.7,26.7,26.9
51805.630,3.6849,-0.6537,1,4,-2.4088,26.7,26.7,26.7
51815.630,3.6848,-0.6537,1,4,-2.4088,26.7,26.7,26.7
51825.630,3.6848,-0.6538,1,4,-2.4091,26.7,26.7,26.7
51835.630,3.6847,-0.6537,1,4,-2.4087,26.7,26.7,26.7
51845.630,3.6847,-0.6538,1,4,-2.4089,26.7,26.7,26.7
51855.630,3.6846,-0.6538,1,4,-2.4088,26.7,26.6,26.7
51865.630,3.6846,-0.6537,1,4,-2.4088,26.7,26.7,26.7
51875.630,3.6845,-0.6538,1,4,-2.4089,26.7,26.7,26.7
51885.630,3.6845,-0.6537,1,4,-2.4085,26.7,26.7,26.7
51895.630,3.6844,-0.6537,1,4,-2.4086,26.7,26.7,26.7
51905.630,3.6844,-0.6538,1,4,-2.4087,26.7,26.7,26.7
51915.630,3.6844,-0.6538,1,4,-2.4087,26.7,26.7,26.7
51925.630,3.6843,-0.6538,1,4,-2.4088,26.7,26.7,26.7
51935.630,3.6843,-0.6538,1,4,-2.4087,26.7,26.7,26.7
51945.630,3.6842,-0.6537,1,4,-2.4085,26.7,26.7,26.7
51955.630,3.6842,-0.6537,1,4,-2.4083,26.7,26.7,26.7
51965.630,3.6842,-0.6538,1,4,-2.4086,26.7,26.7,26.7
51975.630,3.6841,-0.6537,1,4,-2.4084,26.7,26.7,26.7
51985.630,3.6841,-0.6538,1,4,-2.4085,26.7,26.7,26.7
51995.630,3.6840,-0.6538,1,4,-2.4085,26.7,26.6,26.7
52005.630,3.6839,-0.6537,1,4,-2.4083,26.6,26.7,26.7
52015.630,3.6839,-0.6538,1,4,-2.4084,26.6,26.7,26.9
52025.630,3.6838,-0.6537,1,4,-2.4081,26.6,26.6,26.7
52035.630,3.6838,-0.6538,1,4,-2.4084,26.6,26.6,26.7
52045.630,3.6838,-0.6538,1,4,-2.4083,26.6,26.7,26.7
52055.630,3.6837,-0.6537,1,4,-2.4080,26.6,26.7,26.7
52065.630,3.6837,-0.6537,1,4,-2.4080,26.7,26.7,26.7
52075.630,3.6836,-0.6537,1,4,-2.4080,26.5,26.7,26.7
52085.630,3.6836,-0.6537,1,4,-2.4081,26.7,26.7,26.7
52095.630,3.6835,-0.6538,1,4,-2.4082,26.7,26.7,26.7
52105.630,3.6835,-0.6537,1,4,-2.4079,26.6,26.6,26.7
52115.630,3.6834,-0.6537,1,4,-2.4079,26.7,26.6,26.7
52125.630,3.6834,-0.6537,1,4,-2.4078,26.6,26.7,26.7
52135.630,3.6833,-0.6538,1,4,-2.4080,26.6,26.6,26.7
52145.630,3.6833,-0.6537,1,4,-2.4078,26.6,26.6,26.7
52155.630,3.6832,-0.6538,1,4,-2.4079,26.6,26.6,26.7
52165.630,3.6832,-0.6538,1,4,-2.4080,26.6,26.6,26.7
52175.630,3.6831,-0.6538,1,4,-2.4079,26.6,26.7,26.7
52185.630,3.6831,-0.6538,1,4,-2.4079,26.6,26.6,26.7
52195.630,3.6830,-0.6538,1,4,-2.4078,26.7,26.7,26.7
52205.630,3.6830,-0.6537,1,4,-2.4075,26.7,26.7,26.7
52215.630,3.6829,-0.6538,1,4,-2.4078,26.7,26.7,26.7
52225.630,3.6829,-0.6537,1,4,-2.4075,26.7,26.7,26.7
52235.630,3.6828,-0.6537,1,4,-2.4073,26.7,26.7,26.7
52245.630,3.6828,-0.6537,1,4,-2.4076,26.7,26.7,26.7
52255.630,3.6827,-0.6537,1,4,-2.4074,26.6,26.6,26.7
52265.630,3.6827,-0.6537,1,4,-2.4074,26.6,26.6,26.7
52275.630,3.6826,-0.6538,1,4,-2.4075,26.6,26.7,26.7
52285.630,3.6825,-0.6537,1,4,-2.4073,26.7,26.7,26.7
52295.630,3.6825,-0.6538,1,4,-2.4075,26.6,26.7,26.7
52305.630,3.6825,-0.6537,1,4,-2.4072,26.6,26.6,26.7
52315.630,3.6824,-0.6538,1,4,-2.4074,26.6,26.6,26.7
52325.630,3.6824,-0.6538,1,4,-2.4075,26.6,26.6,26.7
52335.630,3.6823,-0.6537,1,4,-2.4073,26.6,26.6,26.7
52345.630,3.6822,-0.6538,1,4,-2.4073,26.6,26.6,26.7
52355.630,3.6822,-0.6538,1,4,-2.4073,26.8,26.6,26.7
52365.630,3.6821,-0.6536,1,4,-2.4067,26.6,26.6,26.7
52375.630,3.6821,-0.6537,1,4,-2.4071,26.6,26.6,26.7
52385.630,3.6820,-0.6538,1,4,-2.4071,26.6,26.6,26.7
52395.630,3.6819,-0.6538,1,4,-2.4072,26.6,26.6,26.7
52405.630,3.6819,-0.6538,1,4,-2.4071,26.6,26.6,26.7
52415.630,3.6818,-0.6538,1,4,-2.4071,26.6,26.6,26.7
52425.630,3.6818,-0.6538,1,4,-2.4071,26.6,26.6,26.7
52435.630,3.6817,-0.6538,1,4,-2.4071,26.6,26.6,26.7
52445.630,3.6817,-0.6537,1,4,-2.4068,26.6,26.6,26.7
52455.630,3.6816,-0.6537,1,4,-2.4068,26.6,26.6,26.7
52465.630,3.6815,-0.6537,1,4,-2.4067,26.6,26.6,26.9
52475.630,3.6815,-0.6537,1,4,-2.4067,26.6,26.6,26.9
52485.630,3.6814,-0.6538,1,4,-2.4070,26.6,26.6,26.7
52495.630,3.6813,-0.6537,1,4,-2.4066,26.6,26.6,26.7
52505.630,3.6813,-0.6538,1,4,-2.4067,26.6,26.6,26.7
52515.630,3.6812,-0.6537,1,4,-2.4063,26.6,26.6,26.7
52525.630,3.6812,-0.6538,1,4,-2.4066,26.6,26.6,26.7
52535.630,3.6811,-0.6537,1,4,-2.4063,26.6,26.6,26.9
52545.630,3.6810,-0.6537,1,4,-2.4064,26.6,26.6,26.9
52555.630,3.6809,-0.6537,1,4,-2.4062,26.6,26.6,26.7
52565.630,3.6809,-0.6537,1,4,-2.4062,26.6,26.6,26.7
52575.630,3.6808,-0.6536,1,4,-2.4059,26.6,26.6,26.7
52585.630,3.6807,-0.6537,1,4,-2.4062,26.6,26.6,26.7
52595.630,3.6806,-0.6537,1,4,-2.4059,26.6,26.6,26.7
52605.630,3.6806,-0.6538,1,4,-2.4063,26.6,26.6,26.7
52615.630,3.6805,-0.6538,1,4,-2.4062,26.6,26.6,26.7
52625.630,3.6805,-0.6537,1,4,-2.4061,26.6,26.6,26.8
52635.630,3.6804,-0.6537,1,4,-2.4057,26.6,26.6,26.6
52645.630,3.6804,-0.6537,1,4,-2.4059,26.6,26.6,26.8
52655.630,3.6803,-0.6537,1,4,-2.4058,26.6,26.6,26.8
52665.630,3.6802,-0.6537,1,4,-2.4059,26.6,26.6,26.8
52675.630,3.6801,-0.6538,1,4,-2.4062,26.6,26.6,26.6
52685.630,3.6800,-0.6537,1,4,-2.4055,26.6,26.6,26.8
52695.630,3.6800,-0.6538,1,4,-2.4059,26.6,26.6,26.6
52705.630,3.6799,-0.6538,1,4,-2.4057,26.8,26.6,26.8
52715.630,3.6798,-0.6538,1,4,-2.4057,26.6,26.6,26.6
52725.630,3.6797,-0.6538,1,4,-2.4058,26.8,26.6,26.6
52735.630,3.6796,-0.6538,1,4,-2.4058,26.6,26.6,26.8
52745.630,3.6795,-0.6538,1,4,-2.4055,26.8,26.6,26.8
52755.630,3.6794,-0.6538,1,4,-2.4054,26.6,26.6,26.6
52765.630,3.6793,-0.6537,1,4,-2.4050,26.6,26.6,26.6
52775.630,3.6793,-0.6537,1,4,-2.4052,26.6,26.6,26.8
52785.630,3.6792,-0.6537,1,4,-2.4052,26.6,26.6,26.6
52795.630,3.6791,-0.6537,1,4,-2.4051,26.6,26.6,26.6
52805.630,3.6790,-0.6538,1,4,-2.4053,26.6,26.6,26.6
