test_time_second,voltage_volt,current_ampere,step_index,discharging_capacity_ah,charging_capacity_ah,ambient_temperature_celsius
147890.081,0.0495,-0.0002,2,0.0051,0,0
147900.081,0.0495,-0.0002,2,0.0051,0,0
147910.081,0.0495,-0.0002,2,0.0051,0,0
147920.081,0.0495,-0.0002,2,0.0051,0,0
147930.081,0.0495,-0.0002,2,0.0051,0,0
147940.081,0.0495,-0.0002,2,0.0051,0,0
147950.081,0.0495,-0.0002,2,0.0051,0,0
147960.081,0.0495,-0.0002,2,0.0052,0,0
147970.081,0.0495,-0.0002,2,0.0052,0,0
147980.081,0.0495,-0.0002,2,0.0052,0,0
147990.081,0.0495,-0.0002,2,0.0052,0,0
148000.081,0.0495,-0.0002,2,0.0052,0,0
148010.081,0.0495,-0.0002,2,0.0052,0,0
148020.081,0.0495,-0.0002,2,0.0052,0,0
148030.081,0.0494,-0.0002,2,0.0052,0,0
148040.081,0.0494,-0.0002,2,0.0052,0,0
148050.081,0.0494,-0.0002,2,0.0052,0,0
148060.081,0.0494,-0.0002,2,0.0052,0,0
148070.081,0.0494,-0.0002,2,0.0052,0,0
148080.081,0.0494,-0.0002,2,0.0052,0,0
148090.081,0.0494,-0.0002,2,0.0052,0,0
148100.081,0.0494,-0.0002,2,0.0052,0,0
148110.081,0.0494,-0.0002,2,0.0052,0,0
148120.081,0.0494,-0.0002,2,0.0052,0,0
148130.081,0.0494,-0.0002,2,0.0052,0,0
148140.081,0.0494,-0.0002,2,0.0052,0,0
148150.081,0.0494,-0.0002,2,0.0052,0,0
148160.081,0.0493,-0.0002,2,0.0052,0,0
148170.081,0.0493,-0.0002,2,0.0052,0,0
148180.081,0.0493,-0.0002,2,0.0052,0,0
148190.081,0.0493,-0.0002,2,0.0052,0,0
148200.081,0.0493,-0.0002,2,0.0052,0,0
148210.081,0.0493,-0.0002,2,0.0052,0,0
148220.081,0.0493,-0.0002,2,0.0052,0,0
148230.081,0.0493,-0.0002,2,0.0052,0,0
148240.081,0.0493,-0.0002,2,0.0052,0,0
148250.081,0.0493,-0.0002,2,0.0052,0,0
148260.081,0.0493,-0.0002,2,0.0052,0,0
148270.081,0.0493,-0.0002,2,0.0052,0,0
148280.081,0.0493,-0.0002,2,0.0052,0,0
148290.081,0.0493,-0.0002,2,0.0052,0,0
148300.081,0.0492,-0.0002,2,0.0052,0,0
148310.081,0.0492,-0.0002,2,0.0052,0,0
148320.081,0.0492,-0.0002,2,0.0052,0,0
148330.081,0.0492,-0.0002,2,0.0052,0,0
148340.081,0.0492,-0.0002,2,0.0052,0,0
148350.081,0.0492,-0.0002,2,0.0052,0,0
148360.081,0.0492,-0.0002,2,0.0052,0,0
148370.081,0.0492,-0.0002,2,0.0052,0,0
148380.081,0.0492,-0.0002,2,0.0052,0,0
148390.081,0.0492,-0.0002,2,0.0052,0,0
148400.081,0.0492,-0.0002,2,0.0052,0,0
148410.081,0.0491,-0.0002,2,0.0052,0,0
148420.081,0.0491,-0.0002,2,0.0052,0,0
148430.081,0.0491,-0.0002,2,0.0052,0,0
148440.081,0.0491,-0.0002,2,0.0052,0,0
148450.081,0.0491,-0.0002,2,0.0052,0,0
148460.081,0.0491,-0.0002,2,0.0052,0,0
148470.081,0.0491,-0.0002,2,0.0052,0,0
148480.081,0.0491,-0.0002,2,0.0052,0,0
148490.081,0.0491,-0.0002,2,0.0052,0,0
148500.081,0.0491,-0.0002,2,0.0052,0,0
148510.081,0.0491,-0.0002,2,0.0052,0,0
148520.081,0.0491,-0.0002,2,0.0052,0,0
148530.081,0.0491,-0.0002,2,0.0052,0,0
148540.081,0.0490,-0.0002,2,0.0052,0,0
148550.081,0.0490,-0.0002,2,0.0052,0,0
148560.081,0.0490,-0.0002,2,0.0052,0,0
148570.081,0.0490,-0.0002,2,0.0052,0,0
148580.081,0.0490,-0.0002,2,0.0052,0,0
148590.081,0.0490,-0.0002,2,0.0052,0,0
148600.081,0.0490,-0.0002,2,0.0052,0,0
148610.081,0.0490,-0.0002,2,0.0052,0,0
148620.081,0.0490,-0.0002,2,0.0052,0,0
148630.081,0.0490,-0.0002,2,0.0052,0,0
148640.081,0.0490,-0.0002,2,0.0052,0,0
148650.081,0.0490,-0.0002,2,0.0052,0,0
148660.081,0.0490,-0.0002,2,0.0052,0,0
148670.081,0.0489,-0.0002,2,0.0052,0,0
148680.081,0.0489,-0.0002,2,0.0052,0,0
148690.081,0.0489,-0.0002,2,0.0052,0,0
148700.081,0.0489,-0.0002,2,0.0052,0,0
148710.081,0.0489,-0.0002,2,0.0052,0,0
148720.081,0.0489,-0.0002,2,0.0052,0,0
148730.081,0.0489,-0.0002,2,0.0052,0,0
148740.081,0.0489,-0.0002,2,0.0052,0,0
148750.081,0.0489,-0.0002,2,0.0052,0,0
148760.081,0.0489,-0.0002,2,0.0052,0,0
148770.081,0.0489,-0.0002,2,0.0052,0,0
148780.081,0.0488,-0.0002,2,0.0052,0,0
148790.081,0.0488,-0.0002,2,0.0052,0,0
148800.081,0.0488,-0.0002,2,0.0052,0,0
148810.081,0.0488,-0.0002,2,0.0052,0,0
148820.081,0.0488,-0.0002,2,0.0052,0,0
148830.081,0.0488,-0.0002,2,0.0052,0,0
148840.081,0.0488,-0.0002,2,0.0052,0,0
148850.081,0.0488,-0.0002,2,0.0052,0,0
148860.081,0.0488,-0.0002,2,0.0052,0,0
148870.081,0.0488,-0.0002,2,0.0052,0,0
148880.081,0.0488,-0.0002,2,0.0052,0,0
148890.081,0.0488,-0.0002,2,0.0052,0,0
148900.081,0.0487,-0.0002,2,0.0052,0,0
148910.081,0.0487,-0.0002,2,0.0052,0,0
148920.081,0.0487,-0.0002,2,0.0052,0,0
148930.081,0.0487,-0.0002,2,0.0052,0,0
148940.081,0.0487,-0.0002,2,0.0052,0,0
148950.081,0.0487,-0.0002,2,0.0052,0,0
148960.081,0.0487,-0.0002,2,0.0052,0,0
148970.081,0.0487,-0.0002,2,0.0052,0,0
148980.081,0.0487,-0.0002,2,0.0052,0,0
148990.081,0.0487,-0.0002,2,0.0052,0,0
149000.081,0.0487,-0.0002,2,0.0052,0,0
149010.081,0.0487,-0.0002,2,0.0052,0,0
149020.081,0.0487,-0.0002,2,0.0052,0,0
149030.081,0.0486,-0.0002,2,0.0052,0,0
149040.081,0.0486,-0.0002,2,0.0052,0,0
149050.081,0.0486,-0.0002,2,0.0052,0,0
149060.081,0.0486,-0.0002,2,0.0052,0,0
149070.081,0.0486,-0.0002,2,0.0052,0,0
149080.081,0.0486,-0.0002,2,0.0052,0,0
149090.081,0.0486,-0.0002,2,0.0052,0,0
149100.081,0.0486,-0.0002,2,0.0052,0,0
149110.081,0.0486,-0.0002,2,0.0052,0,0
149120.081,0.0486,-0.0002,2,0.0052,0,0
149130.081,0.0486,-0.0002,2,0.0052,0,0
149140.081,0.0486,-0.0002,2,0.0052,0,0
149150.081,0.0486,-0.0002,2,0.0052,0,0
149160.081,0.0485,-0.0002,2,0.0052,0,0
149170.081,0.0485,-0.0002,2,0.0052,0,0
149180.081,0.0485,-0.0002,2,0.0052,0,0
149190.081,0.0485,-0.0002,2,0.0052,0,0
149200.081,0.0485,-0.0002,2,0.0052,0,0
149210.081,0.0485,-0.0002,2,0.0052,0,0
149220.081,0.0485,-0.0002,2,0.0052,0,0
149230.081,0.0485,-0.0002,2,0.0052,0,0
149240.081,0.0485,-0.0002,2,0.0052,0,0
149250.081,0.0485,-0.0002,2,0.0052,0,0
149260.081,0.0485,-0.0002,2,0.0052,0,0
149270.081,0.0485,-0.0002,2,0.0052,0,0
149280.081,0.0485,-0.0002,2,0.0052,0,0
149290.081,0.0484,-0.0002,2,0.0052,0,0
149300.081,0.0484,-0.0002,2,0.0052,0,0
149310.081,0.0484,-0.0002,2,0.0052,0,0
149320.081,0.0484,-0.0002,2,0.0052,0,0
149330.081,0.0484,-0.0002,2,0.0052,0,0
149340.081,0.0484,-0.0002,2,0.0052,0,0
149350.081,0.0484,-0.0002,2,0.0052,0,0
149360.081,0.0484,-0.0002,2,0.0052,0,0
149370.081,0.0484,-0.0002,2,0.0052,0,0
149380.081,0.0484,-0.0002,2,0.0052,0,0
149390.081,0.0484,-0.0002,2,0.0052,0,0
149400.081,0.0484,-0.0002,2,0.0052,0,0
149410.081,0.0483,-0.0002,2,0.0052,0,0
149420.081,0.0483,-0.0002,2,0.0052,0,0
149430.081,0.0483,-0.0002,2,0.0052,0,0
149440.081,0.0483,-0.0002,2,0.0052,0,0
149450.081,0.0483,-0.0002,2,0.0052,0,0
149460.081,0.0483,-0.0002,2,0.0052,0,0
149470.081,0.0483,-0.0002,2,0.0052,0,0
149480.081,0.0483,-0.0002,2,0.0052,0,0
149490.081,0.0483,-0.0002,2,0.0052,0,0
149500.081,0.0483,-0.0002,2,0.0052,0,0
149510.081,0.0483,-0.0002,2,0.0052,0,0
149520.081,0.0483,-0.0002,2,0.0052,0,0
149530.081,0.0482,-0.0002,2,0.0052,0,0
149540.081,0.0482,-0.0002,2,0.0052,0,0
149550.081,0.0482,-0.0002,2,0.0052,0,0
149560.081,0.0482,-0.0002,2,0.0052,0,0
149570.081,0.0482,-0.0002,2,0.0052,0,0
149580.081,0.0482,-0.0002,2,0.0052,0,0
149590.081,0.0482,-0.0002,2,0.0052,0,0
149600.081,0.0482,-0.0002,2,0.0052,0,0
149610.081,0.0482,-0.0002,2,0.0052,0,0
149620.081,0.0482,-0.0002,2,0.0052,0,0
149630.081,0.0482,-0.0002,2,0.0052,0,0
149640.081,0.0482,-0.0002,2,0.0052,0,0
149650.081,0.0481,-0.0002,2,0.0052,0,0
149660.081,0.0481,-0.0002,2,0.0052,0,0
149670.081,0.0481,-0.0002,2,0.0052,0,0
149680.081,0.0481,-0.0002,2,0.0052,0,0
149690.081,0.0481,-0.0002,2,0.0052,0,0
149700.081,0.0481,-0.0002,2,0.0052,0,0
149710.081,0.0481,-0.0002,2,0.0052,0,0
149720.081,0.0481,-0.0002,2,0.0052,0,0
149730.081,0.0481,-0.0002,2,0.0052,0,0
149740.081,0.0481,-0.0002,2,0.0052,0,0
149750.081,0.0481,-0.0002,2,0.0052,0,0
149760.081,0.0481,-0.0002,2,0.0052,0,0
149770.081,0.0481,-0.0002,2,0.0052,0,0
149780.081,0.0480,-0.0002,2,0.0052,0,0
149790.081,0.0480,-0.0002,2,0.0052,0,0
149800.081,0.0480,-0.0002,2,0.0052,0,0
149810.081,0.0480,-0.0002,2,0.0052,0,0
149820.081,0.0480,-0.0002,2,0.0052,0,0
149830.081,0.0480,-0.0002,2,0.0052,0,0
149840.081,0.0480,-0.0002,2,0.0052,0,0
149850.081,0.0480,-0.0002,2,0.0052,0,0
149860.081,0.0480,-0.0002,2,0.0052,0,0
149870.081,0.0480,-0.0002,2,0.0052,0,0
149880.081,0.0480,-0.0002,2,0.0052,0,0
149890.081,0.0479,-0.0002,2,0.0052,0,0
149900.081,0.0479,-0.0002,2,0.0052,0,0
149910.081,0.0479,-0.0002,2,0.0052,0,0
149920.081,0.0479,-0.0002,2,0.0052,0,0
149930.081,0.0479,-0.0002,2,0.0052,0,0
149940.081,0.0479,-0.0002,2,0.0052,0,0
149950.081,0.0479,-0.0002,2,0.0052,0,0
149960.081,0.0479,-0.0002,2,0.0052,0,0
149970.081,0.0479,-0.0002,2,0.0052,0,0
149980.081,0.0479,-0.0002,2,0.0052,0,0
149990.081,0.0479,-0.0002,2,0.0053,0,0
150000.081,0.0479,-0.0002,2,0.0053,0,0
150010.081,0.0479,-0.0002,2,0.0053,0,0
150020.081,0.0479,-0.0002,2,0.0053,0,0
150030.081,0.0478,-0.0002,2,0.0053,0,0
150040.081,0.0478,-0.0002,2,0.0053,0,0
150050.081,0.0478,-0.0002,2,0.0053,0,0
150060.081,0.0478,-0.0002,2,0.0053,0,0
150070.081,0.0478,-0.0002,2,0.0053,0,0
150080.081,0.0478,-0.0002,2,0.0053,0,0
150090.081,0.0478,-0.0002,2,0.0053,0,0
150100.081,0.0478,-0.0002,2,0.0053,0,0
150110.081,0.0478,-0.0002,2,0.0053,0,0
150120.081,0.0478,-0.0002,2,0.0053,0,0
150130.081,0.0478,-0.0002,2,0.0053,0,0
150140.081,0.0477,-0.0002,2,0.0053,0,0
150150.081,0.0477,-0.0002,2,0.0053,0,0
150160.081,0.0477,-0.0002,2,0.0053,0,0
150170.081,0.0477,-0.0002,2,0.0053,0,0
150180.081,0.0477,-0.0002,2,0.0053,0,0
150190.081,0.0477,-0.0002,2,0.0053,0,0
150200.081,0.0477,-0.0002,2,0.0053,0,0
150210.081,0.0477,-0.0002,2,0.0053,0,0
150220.081,0.0477,-0.0002,2,0.0053,0,0
150230.081,0.0477,-0.0002,2,0.0053,0,0
150240.081,0.0477,-0.0002,2,0.0053,0,0
150250.081,0.0477,-0.0002,2,0.0053,0,0
150260.081,0.0476,-0.0002,2,0.0053,0,0
150270.081,0.0476,-0.0002,2,0.0053,0,0
150280.081,0.0476,-0.0002,2,0.0053,0,0
150290.081,0.0476,-0.0002,2,0.0053,0,0
150300.081,0.0476,-0.0002,2,0.0053,0,0
150310.081,0.0476,-0.0002,2,0.0053,0,0
150320.081,0.0476,-0.0002,2,0.0053,0,0
150330.081,0.0476,-0.0002,2,0.0053,0,0
150340.081,0.0476,-0.0002,2,0.0053,0,0
150350.081,0.0476,-0.0002,2,0.0053,0,0
150360.081,0.0476,-0.0002,2,0.0053,0,0
150370.081,0.0476,-0.0002,2,0.0053,0,0
150380.081,0.0475,-0.0002,2,0.0053,0,0
150390.081,0.0475,-0.0002,2,0.0053,0,0
150400.081,0.0475,-0.0002,2,0.0053,0,0
150410.081,0.0475,-0.0002,2,0.0053,0,0
150420.081,0.0475,-0.0002,2,0.0053,0,0
150430.081,0.0475,-0.0002,2,0.0053,0,0
150440.081,0.0475,-0.0002,2,0.0053,0,0
150450.081,0.0475,-0.0002,2,0.0053,0,0
150460.081,0.0475,-0.0002,2,0.0053,0,0
150470.081,0.0475,-0.0002,2,0.0053,0,0
150480.081,0.0475,-0.0002,2,0.0053,0,0
150490.081,0.0474,-0.0002,2,0.0053,0,0
150500.081,0.0474,-0.0002,2,0.0053,0,0
150510.081,0.0474,-0.0002,2,0.0053,0,0
150520.081,0.0474,-0.0002,2,0.0053,0,0
150530.081,0.0474,-0.0002,2,0.0053,0,0
150540.081,0.0474,-0.0002,2,0.0053,0,0
150550.081,0.0474,-0.0002,2,0.0053,0,0
150560.081,0.0474,-0.0002,2,0.0053,0,0
150570.081,0.0474,-0.0002,2,0.0053,0,0
150580.081,0.0474,-0.0002,2,0.0053,0,0
150590.081,0.0473,-0.0002,2,0.0053,0,0
150600.081,0.0473,-0.0002,2,0.0053,0,0
150610.081,0.0473,-0.0002,2,0.0053,0,0
150620.081,0.0473,-0.0002,2,0.0053,0,0
150630.081,0.0473,-0.0002,2,0.0053,0,0
150640.081,0.0473,-0.0002,2,0.0053,0,0
150650.081,0.0473,-0.0002,2,0.0053,0,0
150660.081,0.0473,-0.0002,2,0.0053,0,0
150670.081,0.0473,-0.0002,2,0.0053,0,0
150680.081,0.0473,-0.0002,2,0.0053,0,0
150690.081,0.0473,-0.0002,2,0.0053,0,0
150700.081,0.0473,-0.0002,2,0.0053,0,0
150710.081,0.0472,-0.0002,2,0.0053,0,0
150720.081,0.0472,-0.0002,2,0.0053,0,0
150730.081,0.0472,-0.0002,2,0.0053,0,0
150740.081,0.0472,-0.0002,2,0.0053,0,0
150750.081,0.0472,-0.0002,2,0.0053,0,0
150760.081,0.0472,-0.0002,2,0.0053,0,0
150770.081,0.0472,-0.0002,2,0.0053,0,0
150780.081,0.0472,-0.0002,2,0.0053,0,0
150790.081,0.0472,-0.0002,2,0.0053,0,0
150800.081,0.0472,-0.0002,2,0.0053,0,0
150810.081,0.0471,-0.0002,2,0.0053,0,0
150820.081,0.0471,-0.0002,2,0.0053,0,0
150830.081,0.0471,-0.0002,2,0.0053,0,0
150840.081,0.0471,-0.0002,2,0.0053,0,0
150850.081,0.0471,-0.0002,2,0.0053,0,0
150860.081,0.0471,-0.0002,2,0.0053,0,0
150870.081,0.0471,-0.0002,2,0.0053,0,0
150880.081,0.0471,-0.0002,2,0.0053,0,0
150890.081,0.0471,-0.0002,2,0.0053,0,0
150900.081,0.0471,-0.0002,2,0.0053,0,0
150910.081,0.0471,-0.0002,2,0.0053,0,0
150920.081,0.0470,-0.0002,2,0.0053,0,0
150930.081,0.0470,-0.0002,2,0.0053,0,0
150940.081,0.0470,-0.0002,2,0.0053,0,0
150950.081,0.0470,-0.0002,2,0.0053,0,0
150960.081,0.0470,-0.0002,2,0.0053,0,0
150970.081,0.0470,-0.0002,2,0.0053,0,0
150980.081,0.0470,-0.0002,2,0.0053,0,0
150990.081,0.0470,-0.0002,2,0.0053,0,0
151000.081,0.0470,-0.0002,2,0.0053,0,0
151010.081,0.0470,-0.0002,2,0.0053,0,0
151020.081,0.0470,-0.0002,2,0.0053,0,0
151030.081,0.0469,-0.0002,2,0.0053,0,0
151040.081,0.0469,-0.0002,2,0.0053,0,0
151050.081,0.0469,-0.0002,2,0.0053,0,0
151060.081,0.0469,-0.0002,2,0.0053,0,0
151070.081,0.0469,-0.0002,2,0.0053,0,0
151080.081,0.0469,-0.0002,2,0.0053,0,0
151090.081,0.0469,-0.0002,2,0.0053,0,0
151100.081,0.0469,-0.0002,2,0.0053,0,0
151110.081,0.0469,-0.0002,2,0.0053,0,0
151120.081,0.0469,-0.0002,2,0.0053,0,0
151130.081,0.0469,-0.0002,2,0.0053,0,0
151140.081,0.0468,-0.0002,2,0.0053,0,0
151150.081,0.0468,-0.0002,2,0.0053,0,0
151160.081,0.0468,-0.0002,2,0.0053,0,0
151170.081,0.0468,-0.0002,2,0.0053,0,0
151180.081,0.0468,-0.0002,2,0.0053,0,0
151190.081,0.0468,-0.0002,2,0.0053,0,0
151200.081,0.0468,-0.0002,2,0.0053,0,0
151210.081,0.0468,-0.0002,2,0.0053,0,0
151220.081,0.0468,-0.0002,2,0.0053,0,0
151230.081,0.0468,-0.0002,2,0.0053,0,0
151240.081,0.0467,-0.0002,2,0.0053,0,0
151250.081,0.0467,-0.0002,2,0.0053,0,0
151260.081,0.0467,-0.0002,2,0.0053,0,0
151270.081,0.0467,-0.0002,2,0.0053,0,0
151280.081,0.0467,-0.0002,2,0.0053,0,0
151290.081,0.0467,-0.0002,2,0.0053,0,0
151300.081,0.0467,-0.0002,2,0.0053,0,0
151310.081,0.0467,-0.0002,2,0.0053,0,0
151320.081,0.0467,-0.0002,2,0.0053,0,0
151330.081,0.0467,-0.0002,2,0.0053,0,0
151340.081,0.0466,-0.0002,2,0.0053,0,0
151350.081,0.0467,-0.0002,2,0.0053,0,0
151360.081,0.0466,-0.0002,2,0.0053,0,0
151370.081,0.0466,-0.0002,2,0.0053,0,0
151380.081,0.0466,-0.0002,2,0.0053,0,0
151390.081,0.0466,-0.0002,2,0.0053,0,0
151400.081,0.0466,-0.0002,2,0.0053,0,0
151410.081,0.0466,-0.0002,2,0.0053,0,0
151420.081,0.0466,-0.0002,2,0.0053,0,0
151430.081,0.0466,-0.0002,2,0.0053,0,0
151440.081,0.0466,-0.0002,2,0.0053,0,0
151450.081,0.0466,-0.0002,2,0.0053,0,0
151460.081,0.0466,-0.0002,2,0.0053,0,0
151470.081,0.0465,-0.0002,2,0.0053,0,0
151480.081,0.0465,-0.0002,2,0.0053,0,0
151490.081,0.0465,-0.0002,2,0.0053,0,0
151500.081,0.0465,-0.0002,2,0.0053,0,0
151510.081,0.0465,-0.0002,2,0.0053,0,0
151520.081,0.0465,-0.0002,2,0.0053,0,0
151530.081,0.0465,-0.0002,2,0.0053,0,0
151540.081,0.0465,-0.0002,2,0.0053,0,0
151550.081,0.0465,-0.0002,2,0.0053,0,0
151560.081,0.0465,-0.0002,2,0.0053,0,0
151570.081,0.0465,-0.0002,2,0.0053,0,0
151580.081,0.0464,-0.0002,2,0.0053,0,0
151590.081,0.0464,-0.0002,2,0.0053,0,0
151600.081,0.0464,-0.0002,2,0.0053,0,0
151610.081,0.0464,-0.0002,2,0.0053,0,0
151620.081,0.0464,-0.0002,2,0.0053,0,0
151630.081,0.0464,-0.0002,2,0.0053,0,0
151640.081,0.0464,-0.0002,2,0.0053,0,0
151650.081,0.0464,-0.0002,2,0.0053,0,0
151660.081,0.0464,-0.0002,2,0.0053,0,0
151670.081,0.0463,-0.0002,2,0.0053,0,0
151680.081,0.0463,-0.0002,2,0.0053,0,0
151690.081,0.0463,-0.0002,2,0.0053,0,0
151700.081,0.0463,-0.0002,2,0.0053,0,0
151710.081,0.0463,-0.0002,2,0.0053,0,0
151720.081,0.0463,-0.0002,2,0.0053,0,0
151730.081,0.0463,-0.0002,2,0.0053,0,0
151740.081,0.0463,-0.0002,2,0.0053,0,0
151750.081,0.0463,-0.0002,2,0.0053,0,0
151760.081,0.0463,-0.0002,2,0.0053,0,0
151770.081,0.0463,-0.0002,2,0.0053,0,0
151780.081,0.0463,-0.0002,2,0.0053,0,0
151790.081,0.0463,-0.0002,2,0.0053,0,0
151800.081,0.0462,-0.0002,2,0.0053,0,0
151810.081,0.0462,-0.0002,2,0.0053,0,0
151820.081,0.0462,-0.0002,2,0.0053,0,0
151830.081,0.0462,-0.0002,2,0.0053,0,0
151840.081,0.0462,-0.0002,2,0.0053,0,0
151850.081,0.0462,-0.0002,2,0.0053,0,0
151860.081,0.0462,-0.0002,2,0.0053,0,0
151870.081,0.0462,-0.0002,2,0.0053,0,0
151880.081,0.0462,-0.0002,2,0.0053,0,0
151890.081,0.0461,-0.0002,2,0.0053,0,0
151900.081,0.0461,-0.0002,2,0.0053,0,0
151910.081,0.0461,-0.0002,2,0.0053,0,0
151920.081,0.0461,-0.0002,2,0.0053,0,0
151930.081,0.0461,-0.0002,2,0.0053,0,0
151940.081,0.0461,-0.0002,2,0.0053,0,0
151950.081,0.0461,-0.0002,2,0.0053,0,0
151960.081,0.0461,-0.0002,2,0.0053,0,0
151970.081,0.0461,-0.0002,2,0.0053,0,0
151980.081,0.0461,-0.0002,2,0.0053,0,0
151990.081,0.0461,-0.0002,2,0.0053,0,0
152000.081,0.0460,-0.0002,2,0.0053,0,0
152010.081,0.0460,-0.0002,2,0.0053,0,0
152020.081,0.0460,-0.0002,2,0.0053,0,0
152030.081,0.0460,-0.0002,2,0.0054,0,0
152040.081,0.0460,-0.0002,2,0.0054,0,0
152050.081,0.0460,-0.0002,2,0.0054,0,0
152060.081,0.0460,-0.0002,2,0.0054,0,0
152070.081,0.0460,-0.0002,2,0.0054,0,0
152080.081,0.0460,-0.0002,2,0.0054,0,0
152090.081,0.0460,-0.0002,2,0.0054,0,0
152100.081,0.0460,-0.0002,2,0.0054,0,0
152110.081,0.0459,-0.0002,2,0.0054,0,0
152120.081,0.0459,-0.0002,2,0.0054,0,0
152130.081,0.0459,-0.0002,2,0.0054,0,0
152140.081,0.0459,-0.0002,2,0.0054,0,0
152150.081,0.0459,-0.0002,2,0.0054,0,0
152160.081,0.0459,-0.0002,2,0.0054,0,0
152170.081,0.0459,-0.0002,2,0.0054,0,0
152180.081,0.0459,-0.0002,2,0.0054,0,0
152190.081,0.0459,-0.0002,2,0.0054,0,0
152200.081,0.0459,-0.0002,2,0.0054,0,0
152210.081,0.0458,-0.0002,2,0.0054,0,0
152220.081,0.0458,-0.0002,2,0.0054,0,0
152230.081,0.0458,-0.0002,2,0.0054,0,0
152240.081,0.0458,-0.0002,2,0.0054,0,0
152250.081,0.0458,-0.0002,2,0.0054,0,0
152260.081,0.0458,-0.0002,2,0.0054,0,0
152270.081,0.0458,-0.0002,2,0.0054,0,0
152280.081,0.0458,-0.0002,2,0.0054,0,0
152290.081,0.0458,-0.0002,2,0.0054,0,0
152300.081,0.0458,-0.0002,2,0.0054,0,0
152310.081,0.0458,-0.0002,2,0.0054,0,0
152320.081,0.0457,-0.0002,2,0.0054,0,0
152330.081,0.0457,-0.0002,2,0.0054,0,0
152340.081,0.0457,-0.0002,2,0.0054,0,0
152350.081,0.0457,-0.0002,2,0.0054,0,0
152360.081,0.0457,-0.0002,2,0.0054,0,0
152370.081,0.0457,-0.0002,2,0.0054,0,0
152380.081,0.0457,-0.0002,2,0.0054,0,0
152390.081,0.0457,-0.0002,2,0.0054,0,0
152400.081,0.0457,-0.0002,2,0.0054,0,0
152410.081,0.0457,-0.0002,2,0.0054,0,0
152420.081,0.0456,-0.0002,2,0.0054,0,0
152430.081,0.0456,-0.0002,2,0.0054,0,0
152440.081,0.0456,-0.0002,2,0.0054,0,0
152450.081,0.0456,-0.0002,2,0.0054,0,0
152460.081,0.0456,-0.0002,2,0.0054,0,0
152470.081,0.0456,-0.0002,2,0.0054,0,0
152480.081,0.0456,-0.0002,2,0.0054,0,0
152490.081,0.0456,-0.0002,2,0.0054,0,0
152500.081,0.0456,-0.0002,2,0.0054,0,0
152510.081,0.0455,-0.0002,2,0.0054,0,0
152520.081,0.0455,-0.0002,2,0.0054,0,0
152530.081,0.0455,-0.0002,2,0.0054,0,0
152540.081,0.0455,-0.0002,2,0.0054,0,0
152550.081,0.0455,-0.0002,2,0.0054,0,0
152560.081,0.0455,-0.0002,2,0.0054,0,0
152570.081,0.0455,-0.0002,2,0.0054,0,0
152580.081,0.0455,-0.0002,2,0.0054,0,0
152590.081,0.0455,-0.0002,2,0.0054,0,0
152600.081,0.0455,-0.0002,2,0.0054,0,0
152610.081,0.0455,-0.0002,2,0.0054,0,0
152620.081,0.0454,-0.0002,2,0.0054,0,0
152630.081,0.0454,-0.0002,2,0.0054,0,0
152640.081,0.0454,-0.0002,2,0.0054,0,0
152650.081,0.0454,-0.0002,2,0.0054,0,0
152660.081,0.0454,-0.0002,2,0.0054,0,0
152670.081,0.0454,-0.0002,2,0.0054,0,0
152680.081,0.0454,-0.0002,2,0.0054,0,0
152690.081,0.0454,-0.0002,2,0.0054,0,0
152700.081,0.0454,-0.0002,2,0.0054,0,0
152710.081,0.0454,-0.0002,2,0.0054,0,0
152720.081,0.0454,-0.0002,2,0.0054,0,0
152730.081,0.0453,-0.0002,2,0.0054,0,0
152740.081,0.0453,-0.0002,2,0.0054,0,0
152750.081,0.0453,-0.0002,2,0.0054,0,0
152760.081,0.0453,-0.0002,2,0.0054,0,0
152770.081,0.0453,-0.0002,2,0.0054,0,0
152780.081,0.0453,-0.0002,2,0.0054,0,0
152790.081,0.0453,-0.0002,2,0.0054,0,0
152800.081,0.0453,-0.0002,2,0.0054,0,0
152810.081,0.0453,-0.0002,2,0.0054,0,0
152820.081,0.0452,-0.0002,2,0.0054,0,0
152830.081,0.0452,-0.0002,2,0.0054,0,0
152840.081,0.0452,-0.0002,2,0.0054,0,0
152850.081,0.0452,-0.0002,2,0.0054,0,0
152860.081,0.0452,-0.0002,2,0.0054,0,0
152870.081,0.0452,-0.0002,2,0.0054,0,0
152880.081,0.0452,-0.0002,2,0.0054,0,0
152890.081,0.0452,-0.0002,2,0.0054,0,0
152900.081,0.0452,-0.0002,2,0.0054,0,0
152910.081,0.0452,-0.0002,2,0.0054,0,0
152920.081,0.0451,-0.0002,2,0.0054,0,0
152930.081,0.0451,-0.0002,2,0.0054,0,0
152940.081,0.0451,-0.0002,2,0.0054,0,0
152950.081,0.0451,-0.0002,2,0.0054,0,0
152960.081,0.0451,-0.0002,2,0.0054,0,0
152970.081,0.0451,-0.0002,2,0.0054,0,0
152980.081,0.0451,-0.0002,2,0.0054,0,0
152990.081,0.0451,-0.0002,2,0.0054,0,0
153000.081,0.0451,-0.0002,2,0.0054,0,0
153010.081,0.0451,-0.0002,2,0.0054,0,0
153020.081,0.0450,-0.0002,2,0.0054,0,0
153030.081,0.0450,-0.0002,2,0.0054,0,0
153040.081,0.0450,-0.0002,2,0.0054,0,0
